Document No,Purchase Date,Quantity,Net Price,Customer ID
12813532,00:00.0,200,369.57,1084490
13426442,00:00.0,1000,658,1145417
13468326,00:00.0,1000,923,1145417
13413874,00:00.0,1000,465,1145417
12683051,00:00.0,100,2400,1098483
12797777,00:00.0,50,196.57,1098483
12779460,00:00.0,400,321.81,1098483
12828060,00:00.0,100,1377,1098483
12871181,00:00.0,100,3000,1098483
13139388,00:00.0,200,4500,1098483
13100739,00:00.0,100,4000,1098483
13100739,00:00.0,50,4500,1098483
13139388,00:00.0,500,4650,1098483
12794007,00:00.0,200,10.5,1098483
12711685,00:00.0,200,2000,1098483
13139388,00:00.0,100,11500,1098483
12828060,00:00.0,100,1850,1098483
12828060,00:00.0,100,4500,1098483
13139388,00:00.0,100,3100,1098483
12711685,00:00.0,500,2000,1098483
12534126,00:00.0,120,3.79,1098483
12797777,00:00.0,50,217.6,1098483
12871181,00:00.0,100,4650,1098483
13222494,00:00.0,50,8089,1098483
12939144,00:00.0,1000,1400,1098483
12976854,00:00.0,100,4850,1098483
13233753,00:00.0,1000,640,1098483
13100739,00:00.0,100,800,1098483
12534126,00:00.0,20,13499.33,1098483
13126228,00:00.0,500,2300,1098483
12871181,00:00.0,500,3000,1098483
12534126,00:00.0,200,0.97,1098483
13100739,00:00.0,50,1350,1098483
12534126,00:00.0,210,2.1,1098483
12543712,00:00.0,390,300,1098483
13358108,00:00.0,100,3950,1098483
13358108,00:00.0,100,13500,1098483
12871181,00:00.0,500,1400,1098483
13362239,00:00.0,500,8600,1098483
12543712,00:00.0,1000,59,1098483
12871181,00:00.0,200,3000,1098483
12871181,00:00.0,130,1350,1098483
12683051,00:00.0,100,2200,1098483
13139388,00:00.0,200,3000,1098483
12596882,00:00.0,100,7885,1098483
13094031,00:00.0,500,2300,1098483
12534126,00:00.0,30,0.48,1098483
13139388,00:00.0,500,2300,1098483
13102273,00:00.0,300,9500,1098483
12871181,00:00.0,100,3000,1098483
12794007,00:00.0,200,8.63,1098483
13139388,00:00.0,200,3000,1098483
12543712,00:00.0,1000,59,1098483
13139388,00:00.0,200,1000,1098483
12596882,00:00.0,300,15675,1098483
12797777,00:00.0,100,54.5,1098483
12543712,00:00.0,588,59,1098483
12534126,00:00.0,240,423.57,1098483
13358108,00:00.0,200,4000,1098483
12976854,00:00.0,200,1350,1098483
12976854,00:00.0,200,6450,1098483
13358108,00:00.0,50,38500,1098483
13126228,00:00.0,1000,1100,1098483
12711685,00:00.0,500,950,1098483
12596882,00:00.0,200,19665,1098483
13362239,00:00.0,700,5100,1098483
12596882,00:00.0,450,12255,1098483
13362239,00:00.0,310,13750,1098483
12711685,00:00.0,300,6800,1098483
13222494,00:00.0,200,3623,1098483
13358108,00:00.0,50,18300,1098483
13102273,00:00.0,500,13000,1098483
12976854,00:00.0,27,2800,1098483
13351778,00:00.0,100,11500,1098483
12639827,00:00.0,100,3820,1098483
13094031,00:00.0,500,1100,1098483
12824310,00:00.0,130,40950,1098483
12976854,00:00.0,150,3100,1098483
13233753,00:00.0,30,19000,1098483
12618737,00:00.0,100,29735,1098483
12824310,00:00.0,295,41940,1098483
12976854,00:00.0,150,11500,1098483
13139388,00:00.0,200,800,1098483
12824310,00:00.0,495,30420,1098483
12534126,00:00.0,80,856.29,1098483
12683051,00:00.0,100,1500,1098483
13139388,00:00.0,150,1850,1098483
12543712,00:00.0,190,160,1098483
12596882,00:00.0,100,29735,1098483
12639827,00:00.0,500,1770,1098483
13222494,00:00.0,100,20640,1098483
13139388,00:00.0,200,3000,1098483
12779460,00:00.0,162,143.35,1098483
13222494,00:00.0,50,55834,1098483
12639827,00:00.0,500,1180,1098483
12871181,00:00.0,100,1850,1098483
12871181,00:00.0,100,900,1098483
13139388,00:00.0,200,1350,1098483
12976854,00:00.0,200,4500,1098483
12797777,00:00.0,50,230,1098483
12534126,00:00.0,40,5.65,1098483
12976854,00:00.0,200,1850,1098483
13358108,00:00.0,150,2400,1098483
12639827,00:00.0,500,1470,1098483
13233753,00:00.0,200,5300,1098483
13222494,00:00.0,100,27522,1098483
13362239,00:00.0,60,40100,1098483
12976854,00:00.0,100,21000,1098483
12779460,00:00.0,400,539.66,1098483
13100739,00:00.0,200,1000,1098483
12947032,00:00.0,500,3000,1098483
12871181,00:00.0,20,2700,1098483
12711685,00:00.0,300,5100,1098483
12824310,00:00.0,65,31050,1098483
13233753,00:00.0,200,3500,1098483
13358108,00:00.0,150,7800,1098483
12740632,00:00.0,200,46.81,1098483
13233753,00:00.0,50,29500,1098483
12683051,00:00.0,100,1950,1098483
13126228,00:00.0,500,1700,1098483
12871181,00:00.0,200,5150,1098483
12639827,00:00.0,500,2350,1098483
13100739,00:00.0,200,3300,1098483
12871181,00:00.0,400,2300,1098483
12871181,00:00.0,100,10300,1098483
12871181,00:00.0,200,3000,1098483
12642396,00:00.0,300,6500,1098483
13139388,00:00.0,150,6450,1098483
13222494,00:00.0,50,12582,1098483
13233753,00:00.0,50,7250,1098483
12740632,00:00.0,200,45.11,1098483
12534126,00:00.0,30,30.15,1098483
12871181,00:00.0,100,4650,1098483
13233753,00:00.0,200,1100,1098483
12871181,00:00.0,100,3300,1098483
13233753,00:00.0,30,4400,1098483
12871181,00:00.0,100,4950,1098483
12534126,00:00.0,610,0.35,1098483
12596882,00:00.0,300,27170,1098483
13222494,00:00.0,100,11679,1098483
12976854,00:00.0,300,2150,1098483
13358108,00:00.0,50,24900,1098483
12824310,00:00.0,90,60520,1098483
12794007,00:00.0,200,15.3,1098483
12797777,00:00.0,50,201.45,1098483
13358108,00:00.0,200,1250,1098483
12871181,00:00.0,10,980,1098483
13317001,00:00.0,500,5000,1098483
13233753,00:00.0,200,1300,1098483
12534126,00:00.0,700,1.5,1098483
13222494,00:00.0,50,27807,1098483
13233753,00:00.0,100,2200,1098483
13233753,00:00.0,100,2200,1098483
12871181,00:00.0,200,7200,1098483
12871181,00:00.0,400,17400,1098483
12546914,00:00.0,50,8.1,1098483
12740632,00:00.0,100,26.87,1098483
12871181,00:00.0,100,950,1098483
13233753,00:00.0,50,5900,1098483
12711685,00:00.0,100,11400,1098483
13233753,00:00.0,200,1300,1098483
12534126,00:00.0,260,1.04,1098483
12643512,00:00.0,25,26500,1098483
12639827,00:00.0,200,5950,1098483
12871181,00:00.0,50,8100,1098483
13358108,00:00.0,200,5400,1098483
13358108,00:00.0,50,6200,1098483
12797777,00:00.0,50,7050,1098483
12534126,00:00.0,150,1.04,1098483
12683051,00:00.0,100,2200,1098483
12711685,00:00.0,300,3200,1098483
13358108,00:00.0,200,1800,1098483
12639827,00:00.0,500,4770,1098483
13233753,00:00.0,200,2200,1098483
13233753,00:00.0,50,1700,1098483
13358108,00:00.0,50,10300,1098483
12711685,00:00.0,200,2600,1098483
12740632,00:00.0,200,41.2,1098483
13233753,00:00.0,200,5300,1098483
12740632,00:00.0,200,55.92,1098483
12639827,00:00.0,100,2450,1098483
12824310,00:00.0,60,71145,1098483
12828060,00:00.0,100,6450,1098483
12871181,00:00.0,100,4650,1098483
13222494,00:00.0,50,32958,1098483
13362239,00:00.0,325,18000,1098483
12534126,00:00.0,260,6.35,1098483
12871181,00:00.0,50,3300,1098483
13342719,00:00.0,750,4300,1098483
13358108,00:00.0,50,53000,1098483
13317001,00:00.0,500,4000,1098483
12740632,00:00.0,200,38.7,1098483
13362239,00:00.0,60,57850,1098483
12534126,00:00.0,160,2.24,1098483
12534126,00:00.0,830,0.6,1098483
12711685,00:00.0,100,3200,1098483
13485929,00:00.0,1000,668,1145417
13458027,00:00.0,1000,923,1145417
12858428,00:00.0,100,31183,1109136
13493257,00:00.0,2000,714,1145417
13365134,00:00.0,10000,5336,1153861
13465774,00:00.0,400,0,1153861
13458027,00:00.0,1000,657,1145417
13451285,00:00.0,1000,690,1145417
13468332,00:00.0,6000,695,1145417
13504349,00:00.0,1000,675,1145417
13468321,00:00.0,1000,657,1145417
13468331,00:00.0,1000,695,1145417
13401226,00:00.0,5000,691,1145417
13493257,00:00.0,2000,714,1145417
13426442,00:00.0,1000,468,1145417
13488338,00:00.0,1000,479,1145417
13468326,00:00.0,5000,923,1145417
13400617,00:00.0,1000,917,1145417
13400617,00:00.0,1000,465,1145417
13451285,00:00.0,1000,464,1145417
13451285,00:00.0,2000,690,1145417
13468321,00:00.0,1000,695,1145417
13401226,00:00.0,1000,691,1145417
13504349,00:00.0,1000,479,1145417
13468331,00:00.0,1000,695,1145417
13468331,00:00.0,1000,695,1145417
13468332,00:00.0,2000,695,1145417
13468321,00:00.0,1000,695,1145417
13413874,00:00.0,1000,917,1145417
13451285,00:00.0,1000,652,1145417
13451285,00:00.0,1000,464,1145417
13426442,00:00.0,1000,658,1145417
13458027,00:00.0,2000,923,1145417
13401226,00:00.0,5000,691,1145417
13504349,00:00.0,1000,949,1145417
13426442,00:00.0,1000,658,1145417
13488338,00:00.0,1000,675,1145417
13468332,00:00.0,2000,695,1145417
13468326,00:00.0,3000,467,1145417
13468331,00:00.0,1000,695,1145417
13468321,00:00.0,2000,695,1145417
13400617,00:00.0,1000,653,1145417
13400617,00:00.0,1000,465,1145417
13468326,00:00.0,3000,467,1145417
13488338,00:00.0,1000,479,1145417
13426442,00:00.0,1000,658,1145417
13451285,00:00.0,1000,916,1145417
13426442,00:00.0,1000,658,1145417
13451285,00:00.0,1000,464,1145417
13428520,00:00.0,1000,658,1145417
13468332,00:00.0,4000,695,1145417
13468326,00:00.0,1000,657,1145417
13468331,00:00.0,2000,695,1145417
13332820,00:00.0,5200,5100,1153861
13285833,00:00.0,18000,4659,1153861
13332821,00:00.0,2000,5100,1153861
13137852,00:00.0,2500,10000,1153861
13308908,00:00.0,10000,4906,1153861
13308908,00:00.0,10000,4906,1153861
13365134,00:00.0,10000,5336,1153861
13365134,00:00.0,10000,5336,1153861
13285376,00:00.0,1,0,1153861
13329130,00:00.0,2000,5100,1153861
13365134,00:00.0,10000,5336,1153861
13332901,00:00.0,10000,5100,1153861
13147674,00:00.0,5400,10000,1153861
13159304,00:00.0,10,0,1153861
13285833,00:00.0,18000,4659,1153861
13365134,00:00.0,10000,5336,1153861
13332821,00:00.0,3000,5100,1153861
13332821,00:00.0,3200,5100,1153861
13160667,00:00.0,10,0,1153861
13332912,00:00.0,47100,3492,1153861
13308908,00:00.0,6000,4906,1153861
13221138,00:00.0,100,10000,1153861
13365134,00:00.0,3800,5336,1153861
13332901,00:00.0,1800,5100,1153861
13332901,00:00.0,3000,5100,1153861
13365134,00:00.0,10000,5336,1153861
13308908,00:00.0,10000,4906,1153861
13160667,00:00.0,10,0,1153861
13308908,00:00.0,7400,4906,1153861
13332901,00:00.0,10000,5100,1153861
13365132,00:00.0,50100,3623,1153861
13285833,00:00.0,18000,4659,1153861
13308908,00:00.0,6800,4906,1153861
13179741,00:00.0,2,0,1153861
13285376,00:00.0,1,0,1153861
13332378,00:00.0,50,0,1153861
13209008,00:00.0,20000,2700,1153861
13308908,00:00.0,10000,4906,1153861
13332820,00:00.0,5000,5100,1153861
13332901,00:00.0,10000,5100,1153861
13405813,00:00.0,30000,5378,1153861
13332912,00:00.0,48000,3492,1153861
13332378,00:00.0,50,0,1153861
13143306,00:00.0,2900,10000,1153861
13285376,00:00.0,1,0,1153861
13332901,00:00.0,10000,5100,1153861
13256186,00:00.0,2,0,1153861
13210629,00:00.0,600,10000,1153861
13160667,00:00.0,50,0,1153861
13308908,00:00.0,10000,4906,1153861
13332912,00:00.0,49200,3492,1153861
13143306,00:00.0,2000,2750,1153861
13159304,00:00.0,10,0,1153861
13285376,00:00.0,1,0,1153861
13332901,00:00.0,10000,5100,1153861
13159304,00:00.0,10,0,1153861
13405813,00:00.0,30400,5378,1153861
13143306,00:00.0,1000,2750,1153861
13332901,00:00.0,10000,5100,1153861
13250309,00:00.0,19500,2700,1153861
13365134,00:00.0,10000,5336,1153861
13137852,00:00.0,1300,2750,1153861
13332821,00:00.0,2000,5100,1153861
13143306,00:00.0,1000,2750,1153861
13159304,00:00.0,10,0,1153861
13332901,00:00.0,5200,5100,1153861
13332901,00:00.0,10000,5100,1153861
13159647,00:00.0,10,0,1153861
13329130,00:00.0,1800,5100,1153861
13209008,00:00.0,20000,2700,1153861
13285376,00:00.0,1,0,1153861
13332378,00:00.0,50,0,1153861
13405813,00:00.0,29200,5378,1153861
13365134,00:00.0,2800,5336,1153861
13143306,00:00.0,2500,10000,1153861
13365132,00:00.0,48900,3623,1153861
13285376,00:00.0,1,0,1153861
13365132,00:00.0,51300,3623,1153861
13143306,00:00.0,5400,10000,1153861
13332820,00:00.0,5000,5100,1153861
13147674,00:00.0,2000,2750,1153861
13365134,00:00.0,3000,5336,1153861
13329130,00:00.0,1800,5100,1153861
13365134,00:00.0,10000,5336,1153861
13159304,00:00.0,10,0,1153861
13308908,00:00.0,10000,4906,1153861
13159304,00:00.0,10,0,1153861
13488338,00:00.0,4000,479,1145417
13332821,00:00.0,5000,5100,1153861
13000601,00:00.0,50,74200,1145300
13333800,00:00.0,200,26700,1160294
13333800,00:00.0,600,18000,1160294
13349124,00:00.0,2,850000,1161164
17110376,00:00.0,-30,0,1058005
12905095,00:00.0,10,8460,1058005
12749636,00:00.0,58,41,1058005
12923499,00:00.0,300,2359,1058005
12908536,00:00.0,24,163838,1058005
12898453,00:00.0,1100,2359,1058005
12923499,00:00.0,500,2359,1058005
12905068,00:00.0,100,4739,1058005
17119378,00:00.0,-965,0,1058005
12749636,00:00.0,7,41,1058005
13472177,00:00.0,150,14000,1058005
12696991,00:00.0,100,1800,1058005
12905068,00:00.0,100,7398,1058005
17119378,00:00.0,-1000,0,1058005
17119378,00:00.0,-770,0,1058005
17119378,00:00.0,-940,0,1058005
17116282,00:00.0,-10,0,1058005
12930030,00:00.0,300,220993,1058005
13437742,00:00.0,500,14000,1058005
12822009,00:00.0,50,815184,1058005
12749636,00:00.0,65,13,1058005
12921526,00:00.0,1000,46200,1058005
12898453,00:00.0,600,2359,1058005
13124477,00:00.0,100,28956,1058005
13096490,00:00.0,100,96756,1058005
12898453,00:00.0,500,2359,1058005
12838100,00:00.0,50,541598,1058005
13491388,00:00.0,300,235000,1058005
12734481,00:00.0,100,1800,1058005
12574961,00:00.0,100,20160,1058005
12822019,00:00.0,50,815184,1058005
12898453,00:00.0,2000,2359,1058005
12898453,00:00.0,2900,2359,1058005
12912236,00:00.0,500,27474,1058005
12856179,00:00.0,50,252540,1058005
12867722,00:00.0,300,15336,1058005
17119378,00:00.0,-110,0,1058005
12814673,00:00.0,500,17702,1058005
12911110,00:00.0,500,49145,1058005
12923499,00:00.0,500,2359,1058005
17119378,00:00.0,-150,0,1058005
12825472,00:00.0,1500,2359,1058005
17119378,00:00.0,-900,0,1058005
12856179,00:00.0,50,252540,1058005
12913153,00:00.0,50,84736,1058005
12838100,00:00.0,50,166810,1058005
12898453,00:00.0,400,2359,1058005
12867722,00:00.0,200,15336,1058005
12905068,00:00.0,100,28965,1058005
17110376,00:00.0,-100,0,1058005
12814683,00:00.0,1500,17702,1058005
12574961,00:00.0,30,10730,1058005
12923499,00:00.0,1700,2359,1058005
17119378,00:00.0,-1000,0,1058005
12905068,00:00.0,200,2889,1058005
12562567,00:00.0,30000,417,1096801
13129791,00:00.0,100,51196,1139937
12967241,00:00.0,100,45422,1139937
12873955,00:00.0,15,68018,1139937
13241896,00:00.0,50,68000,1139937
13241896,00:00.0,100,41500,1139937
12967241,00:00.0,50,68018,1139937
13224981,00:00.0,60,88000,1156996
13483057,00:00.0,50,135300,1156996
13021572,00:00.0,120,100314,1047916
13021572,00:00.0,110,13446,1047916
13021572,00:00.0,100,56871,1047916
13021572,00:00.0,30,114543,1047916
13021572,00:00.0,220,140121,1047916
13021572,00:00.0,195,322038,1047916
13021572,00:00.0,120,121266,1047916
13021572,00:00.0,110,105741,1047916
13021572,00:00.0,300,56871,1047916
13021572,00:00.0,170,22302,1047916
13021572,00:00.0,380,105741,1047916
13021572,00:00.0,500,56871,1047916
13021572,00:00.0,60,121500,1047916
13021572,00:00.0,60,104040,1047916
13021572,00:00.0,225,100314,1047916
13021572,00:00.0,130,210681,1047916
13021572,00:00.0,80,132048,1047916
12566642,00:00.0,5,2776,1048350
12533163,00:00.0,500,2550,1048350
13449957,00:00.0,300,1869,1048350
13093559,00:00.0,100,29515,1048350
13256917,00:00.0,100,7500,1048350
12583103,00:00.0,300,26.48,1048350
13256917,00:00.0,300,100000,1048350
13489098,00:00.0,100,103325,1048350
12981919,00:00.0,100,146392,1048350
12650755,00:00.0,100,0.27,1048350
12767401,00:00.0,200,224,1048350
12621962,00:00.0,100,119.33,1048350
13265497,00:00.0,1000,284580,1048350
12988605,00:00.0,300,351334,1048350
12984519,00:00.0,100,3513,1048350
12798677,00:00.0,100,92.95,1048350
13393920,00:00.0,500,1711,1048350
12971666,00:00.0,100,97238,1048350
12798677,00:00.0,100,570,1048350
12662638,00:00.0,300,0.44,1048350
12754801,00:00.0,2,160.74,1048350
13251031,00:00.0,200,2850,1048350
12798677,00:00.0,100,63.95,1048350
12798677,00:00.0,100,253.26,1048350
13060879,00:00.0,200,351334,1048350
12767401,00:00.0,300,14,1048350
13016206,00:00.0,200,26047,1048350
12981919,00:00.0,20,195185,1048350
12981143,00:00.0,10,548000,1048350
13483140,00:00.0,6,537225,1048350
12605570,00:00.0,200,173,1048350
12754801,00:00.0,2,70.03,1048350
12852469,00:00.0,200,1872,1048350
12971666,00:00.0,200,6003,1048350
12820801,00:00.0,100,96980,1048350
13256917,00:00.0,1000,321,1048350
12862292,00:00.0,1000,354956,1048350
13256917,00:00.0,100,7500,1048350
13472155,00:00.0,200,55500,1048350
12943369,00:00.0,10,1834375,1048350
12976680,00:00.0,100,65473,1048350
13063470,00:00.0,200,217620,1048350
12868835,00:00.0,200,42031,1048350
13144166,00:00.0,300,28089,1048350
13254392,00:00.0,200,1299,1048350
13036116,00:00.0,100,41827,1048350
12583103,00:00.0,200,301,1048350
12790172,00:00.0,200,234.74,1048350
12795922,00:00.0,300,25.48,1048350
12988605,00:00.0,400,25914,1048350
13253640,00:00.0,200,18800,1048350
13234977,00:00.0,200,15058,1048350
13472027,00:00.0,200,15982,1048350
12549263,00:00.0,114000,593,1096801
12769274,00:00.0,500,191,1048350
12611876,00:00.0,100,0.43,1048350
13069910,00:00.0,200,28700,1048350
12769274,00:00.0,500,0.26,1048350
19026433,00:00.0,-500,234,1048350
12958569,00:00.0,100,15285,1048350
12971666,00:00.0,200,23687,1048350
13056163,00:00.0,500,10310,1048350
12911541,00:00.0,200,13510,1048350
12780964,00:00.0,2,76.46,1048350
13251031,00:00.0,200,2850,1048350
13234556,00:00.0,200,25280,1048350
13009506,00:00.0,200,28089,1048350
12854295,00:00.0,500,33252,1048350
12840617,00:00.0,500,27206,1048350
12785320,00:00.0,200,111.98,1048350
13069910,00:00.0,500,353145,1048350
12642964,00:00.0,500,0,1096801
12547631,00:00.0,200,400,1048350
13129357,00:00.0,200,12665,1048350
12767593,00:00.0,50,5.49,1048350
12971666,00:00.0,100,38619,1048350
13016206,00:00.0,200,353145,1048350
12767445,00:00.0,150,1.46,1048350
13236349,00:00.0,300,21100,1048350
12719433,00:00.0,300,1.62,1048350
13256917,00:00.0,1000,283,1048350
13060882,00:00.0,200,28235,1048350
13060879,00:00.0,50,12838,1048350
12534142,00:00.0,200,21700,1048350
12791165,00:00.0,200,0.25,1048350
12544415,00:00.0,200,24.17,1048350
12583103,00:00.0,100,27,1048350
13251033,00:00.0,100,38500,1048350
13491826,00:00.0,300,1869,1048350
13490535,00:00.0,200,19000,1048350
13086954,00:00.0,100,18530589,1048350
13211869,00:00.0,100,93000,1048350
13144783,00:00.0,3,776600,1048350
12603616,00:00.0,400,670,1048350
13256917,00:00.0,300,71500,1048350
13069910,00:00.0,200,17086,1048350
12649933,00:00.0,200,344,1048350
12911688,00:00.0,500,3622,1048350
13089574,00:00.0,300,36666,1048350
12986250,00:00.0,5,780603,1048350
12606973,00:00.0,200,93,1048350
12911541,00:00.0,400,1264,1048350
13144166,00:00.0,300,17137,1048350
13016206,00:00.0,200,353145,1048350
12981919,00:00.0,100,67023,1048350
12798677,00:00.0,100,368.23,1048350
13201427,00:00.0,200,16992,1048350
12580549,00:00.0,30000,794,1096801
13234977,00:00.0,200,13552,1048350
12994584,00:00.0,300,10510,1048350
12781015,00:00.0,500,3.21,1048350
12976680,00:00.0,200,65473,1048350
12986250,00:00.0,5,291482,1048350
12812668,00:00.0,300,217,1048350
12743921,00:00.0,200,0.24,1048350
12662223,00:00.0,100,1.6,1048350
12958569,00:00.0,100,4081,1048350
12798677,00:00.0,100,252.68,1048350
12780964,00:00.0,200,0.25,1048350
12767593,00:00.0,100,2.4,1048350
12981919,00:00.0,100,109943,1048350
12650755,00:00.0,100,0.27,1048350
12812704,00:00.0,5,72.64,1048350
13093559,00:00.0,350,16956,1048350
12958569,00:00.0,90,7084,1048350
13218840,00:00.0,100,42737,1048350
12791165,00:00.0,300,1.32,1048350
13458403,00:00.0,800,1869,1048350
12662688,00:00.0,300,3.08,1048350
